case,records,sample,iterations,ns,allocations,reallocations,allocated_bytes,reallocated_bytes
fresh_output,10000,0,32,38639200,32,0,12800000,0
fresh_output,10000,1,32,38682200,32,0,12800000,0
fresh_output,10000,2,32,103652900,32,0,12800000,0
fresh_output,10000,3,32,38202900,32,0,12800000,0
fresh_output,10000,4,32,70875800,32,0,12800000,0
fresh_output,10000,5,32,38888600,32,0,12800000,0
fresh_output,10000,6,32,70722000,32,0,12800000,0
