case,dataset,sample,iterations,ns,allocations,reallocations,allocated_bytes,reallocated_bytes
source_full,all_active_100000,0,32,81292700,32,480,83886080,83883520
source_full,all_active_100000,1,32,79812300,32,480,83886080,83883520
source_full,all_active_100000,2,32,71862000,32,480,83886080,83883520
source_full,all_active_100000,3,32,76163900,32,480,83886080,83883520
source_full,all_active_100000,4,32,82291700,32,480,83886080,83883520
source_full,all_active_100000,5,32,70101500,32,480,83886080,83883520
source_full,all_active_100000,6,32,78172300,32,480,83886080,83883520
adapter_full,all_active_100000,0,32,479709100,33,480,87886080,83883520
adapter_full,all_active_100000,1,32,483619500,32,480,83886080,83883520
adapter_full,all_active_100000,2,32,479091300,32,480,83886080,83883520
adapter_full,all_active_100000,3,32,494276600,32,480,83886080,83883520
adapter_full,all_active_100000,4,32,493964900,32,480,83886080,83883520
adapter_full,all_active_100000,5,32,484566500,32,480,83886080,83883520
adapter_full,all_active_100000,6,32,479993700,32,480,83886080,83883520
transform_convert,all_active_100000,0,32,4709600,0,0,0,0
transform_convert,all_active_100000,1,32,3931300,0,0,0,0
transform_convert,all_active_100000,2,32,5079400,0,0,0,0
transform_convert,all_active_100000,3,32,4562400,0,0,0,0
transform_convert,all_active_100000,4,32,4179900,0,0,0,0
transform_convert,all_active_100000,5,32,4232000,0,0,0,0
transform_convert,all_active_100000,6,32,4327800,0,0,0,0
fresh_output,all_active_100000,0,32,514079200,96,480,237486080,83883520
fresh_output,all_active_100000,1,32,522290400,96,480,237486080,83883520
fresh_output,all_active_100000,2,32,524754700,96,480,237486080,83883520
fresh_output,all_active_100000,3,32,521189400,96,480,237486080,83883520
fresh_output,all_active_100000,4,32,511326500,96,480,237486080,83883520
fresh_output,all_active_100000,5,32,507335700,96,480,237486080,83883520
fresh_output,all_active_100000,6,32,504661000,96,480,237486080,83883520
alternate,all_active_100000,0,32,486070100,33,480,87886080,83883520
alternate,all_active_100000,1,32,498970900,32,480,83886080,83883520
alternate,all_active_100000,2,32,485245200,32,480,83886080,83883520
alternate,all_active_100000,3,32,392623000,32,480,83886080,83883520
alternate,all_active_100000,4,32,235643500,32,480,83886080,83883520
alternate,all_active_100000,5,32,264122100,32,480,83886080,83883520
alternate,all_active_100000,6,32,284360000,32,480,83886080,83883520
source_full,mixed_parking_10000,0,32,6434600,32,352,5242880,5240320
source_full,mixed_parking_10000,1,32,6399700,32,352,5242880,5240320
source_full,mixed_parking_10000,2,32,7764400,32,352,5242880,5240320
source_full,mixed_parking_10000,3,32,7698700,32,352,5242880,5240320
source_full,mixed_parking_10000,4,32,7040900,32,352,5242880,5240320
source_full,mixed_parking_10000,5,32,7206900,32,352,5242880,5240320
source_full,mixed_parking_10000,6,32,5317900,32,352,5242880,5240320
adapter_full,mixed_parking_10000,0,32,24313600,33,352,5448000,5240320
adapter_full,mixed_parking_10000,1,32,23714700,32,352,5242880,5240320
adapter_full,mixed_parking_10000,2,32,23272100,32,352,5242880,5240320
adapter_full,mixed_parking_10000,3,32,19819000,32,352,5242880,5240320
adapter_full,mixed_parking_10000,4,32,21932400,32,352,5242880,5240320
adapter_full,mixed_parking_10000,5,32,18623000,32,352,5242880,5240320
adapter_full,mixed_parking_10000,6,32,17724300,32,352,5242880,5240320
transform_convert,mixed_parking_10000,0,32,125900,0,0,0,0
transform_convert,mixed_parking_10000,1,32,135400,0,0,0,0
transform_convert,mixed_parking_10000,2,32,134800,0,0,0,0
transform_convert,mixed_parking_10000,3,32,137300,0,0,0,0
transform_convert,mixed_parking_10000,4,32,142800,0,0,0,0
transform_convert,mixed_parking_10000,5,32,136600,0,0,0,0
transform_convert,mixed_parking_10000,6,32,118500,0,0,0,0
source_full,mixed_parking_100000,0,32,74545700,32,448,41943040,41940480
source_full,mixed_parking_100000,1,32,97490200,32,448,41943040,41940480
source_full,mixed_parking_100000,2,32,86007600,32,448,41943040,41940480
source_full,mixed_parking_100000,3,32,82260500,32,448,41943040,41940480
source_full,mixed_parking_100000,4,32,70384100,32,448,41943040,41940480
source_full,mixed_parking_100000,5,32,74525200,32,448,41943040,41940480
source_full,mixed_parking_100000,6,32,90605700,32,448,41943040,41940480
adapter_full,mixed_parking_100000,0,32,288404600,33,448,43948160,41940480
adapter_full,mixed_parking_100000,1,32,211139500,32,448,41943040,41940480
adapter_full,mixed_parking_100000,2,32,219565500,32,448,41943040,41940480
adapter_full,mixed_parking_100000,3,32,221538400,32,448,41943040,41940480
adapter_full,mixed_parking_100000,4,32,161424400,32,448,41943040,41940480
adapter_full,mixed_parking_100000,5,32,239079600,32,448,41943040,41940480
adapter_full,mixed_parking_100000,6,32,402419700,32,448,41943040,41940480
transform_convert,mixed_parking_100000,0,32,2911000,0,0,0,0
transform_convert,mixed_parking_100000,1,32,2935200,0,0,0,0
transform_convert,mixed_parking_100000,2,32,2753000,0,0,0,0
transform_convert,mixed_parking_100000,3,32,2710700,0,0,0,0
transform_convert,mixed_parking_100000,4,32,2927000,0,0,0,0
transform_convert,mixed_parking_100000,5,32,2688300,0,0,0,0
transform_convert,mixed_parking_100000,6,32,2542900,0,0,0,0
source_full,high_completed_10000,0,32,2985800,32,256,655360,652800
source_full,high_completed_10000,1,32,2969200,32,256,655360,652800
source_full,high_completed_10000,2,32,2939000,32,256,655360,652800
source_full,high_completed_10000,3,32,2976400,32,256,655360,652800
source_full,high_completed_10000,4,32,2949400,32,256,655360,652800
source_full,high_completed_10000,5,32,2959600,32,256,655360,652800
source_full,high_completed_10000,6,32,2958500,32,256,655360,652800
adapter_full,high_completed_10000,0,32,7453600,33,256,695360,652800
adapter_full,high_completed_10000,1,32,7406400,32,256,655360,652800
adapter_full,high_completed_10000,2,32,7429000,32,256,655360,652800
adapter_full,high_completed_10000,3,32,7408300,32,256,655360,652800
adapter_full,high_completed_10000,4,32,7407700,32,256,655360,652800
adapter_full,high_completed_10000,5,32,7476200,32,256,655360,652800
adapter_full,high_completed_10000,6,32,7528600,32,256,655360,652800
transform_convert,high_completed_10000,0,32,65100,0,0,0,0
transform_convert,high_completed_10000,1,32,67300,0,0,0,0
transform_convert,high_completed_10000,2,32,58600,0,0,0,0
transform_convert,high_completed_10000,3,32,58500,0,0,0,0
transform_convert,high_completed_10000,4,32,58600,0,0,0,0
transform_convert,high_completed_10000,5,32,58700,0,0,0,0
transform_convert,high_completed_10000,6,32,58800,0,0,0,0
source_full,sparse_presentable_10000,0,32,18245600,32,160,81920,79360
source_full,sparse_presentable_10000,1,32,17573900,32,160,81920,79360
source_full,sparse_presentable_10000,2,32,17561500,32,160,81920,79360
source_full,sparse_presentable_10000,3,32,17584800,32,160,81920,79360
source_full,sparse_presentable_10000,4,32,17668600,32,160,81920,79360
source_full,sparse_presentable_10000,5,32,17734300,32,160,81920,79360
source_full,sparse_presentable_10000,6,32,17525800,32,160,81920,79360
adapter_full,sparse_presentable_10000,0,32,19467300,33,160,85920,79360
adapter_full,sparse_presentable_10000,1,32,18468700,32,160,81920,79360
adapter_full,sparse_presentable_10000,2,32,17978300,32,160,81920,79360
adapter_full,sparse_presentable_10000,3,32,18239400,32,160,81920,79360
adapter_full,sparse_presentable_10000,4,32,18429700,32,160,81920,79360
adapter_full,sparse_presentable_10000,5,32,17918900,32,160,81920,79360
adapter_full,sparse_presentable_10000,6,32,17252600,32,160,81920,79360
transform_convert,sparse_presentable_10000,0,32,6500,0,0,0,0
transform_convert,sparse_presentable_10000,1,32,6400,0,0,0,0
transform_convert,sparse_presentable_10000,2,32,6400,0,0,0,0
transform_convert,sparse_presentable_10000,3,32,6400,0,0,0,0
transform_convert,sparse_presentable_10000,4,32,6300,0,0,0,0
transform_convert,sparse_presentable_10000,5,32,6400,0,0,0,0
transform_convert,sparse_presentable_10000,6,32,6300,0,0,0,0
cold,cold_probe,0,1,215900,4,8,84480,20400
cold,cold_probe,1,1,213600,4,8,84480,20400
cold,cold_probe,2,1,212100,4,8,84480,20400
cold,cold_probe,3,1,273300,4,8,84480,20400
cold,cold_probe,4,1,209600,4,8,84480,20400
cold,cold_probe,5,1,204200,4,8,84480,20400
cold,cold_probe,6,1,201200,4,8,84480,20400
