case,dataset,sample,iterations,ns,allocations,reallocations,allocated_bytes,reallocated_bytes
fresh_output,all_active_100000,4,32,543506100,96,480,237486080,83883520
fresh_output,all_active_100000,5,32,526537100,96,480,237486080,83883520
fresh_output,all_active_100000,6,32,526430800,96,480,237486080,83883520
alternate,all_active_100000,0,32,485833600,33,480,87886080,83883520
alternate,all_active_100000,1,32,487789900,32,480,83886080,83883520
alternate,all_active_100000,2,32,478740700,32,480,83886080,83883520
alternate,all_active_100000,3,32,486011400,32,480,83886080,83883520
alternate,all_active_100000,4,32,428984100,32,480,83886080,83883520
alternate,all_active_100000,5,32,320906400,32,480,83886080,83883520
alternate,all_active_100000,6,32,310211900,32,480,83886080,83883520
source_full,mixed_parking_10000,0,32,6055200,32,352,5242880,5240320
source_full,mixed_parking_10000,1,32,5762800,32,352,5242880,5240320
source_full,mixed_parking_10000,2,32,5331400,32,352,5242880,5240320
source_full,mixed_parking_10000,3,32,6066700,32,352,5242880,5240320
source_full,mixed_parking_10000,4,32,6173900,32,352,5242880,5240320
source_full,mixed_parking_10000,5,32,5683400,32,352,5242880,5240320
source_full,mixed_parking_10000,6,32,5702800,32,352,5242880,5240320
adapter_full,mixed_parking_10000,0,32,20306300,33,352,5448000,5240320
adapter_full,mixed_parking_10000,1,32,21498700,32,352,5242880,5240320
adapter_full,mixed_parking_10000,2,32,23534600,32,352,5242880,5240320
adapter_full,mixed_parking_10000,3,32,17781000,32,352,5242880,5240320
adapter_full,mixed_parking_10000,4,32,19996900,32,352,5242880,5240320
adapter_full,mixed_parking_10000,5,32,28708100,32,352,5242880,5240320
adapter_full,mixed_parking_10000,6,32,21621200,32,352,5242880,5240320
transform_convert,mixed_parking_10000,0,32,112900,0,0,0,0
transform_convert,mixed_parking_10000,1,32,196400,0,0,0,0
transform_convert,mixed_parking_10000,2,32,112700,0,0,0,0
transform_convert,mixed_parking_10000,3,32,112700,0,0,0,0
transform_convert,mixed_parking_10000,4,32,112600,0,0,0,0
transform_convert,mixed_parking_10000,5,32,129800,0,0,0,0
transform_convert,mixed_parking_10000,6,32,152100,0,0,0,0
source_full,mixed_parking_100000,0,32,84645200,32,448,41943040,41940480
source_full,mixed_parking_100000,1,32,79259600,32,448,41943040,41940480
source_full,mixed_parking_100000,2,32,85333100,32,448,41943040,41940480
source_full,mixed_parking_100000,3,32,112523800,32,448,41943040,41940480
source_full,mixed_parking_100000,4,32,158372600,32,448,41943040,41940480
source_full,mixed_parking_100000,5,32,114393700,32,448,41943040,41940480
source_full,mixed_parking_100000,6,32,111391700,32,448,41943040,41940480
adapter_full,mixed_parking_100000,0,32,408107200,33,448,43948160,41940480
adapter_full,mixed_parking_100000,1,32,365597000,32,448,41943040,41940480
adapter_full,mixed_parking_100000,2,32,267719700,32,448,41943040,41940480
adapter_full,mixed_parking_100000,3,32,221322800,32,448,41943040,41940480
adapter_full,mixed_parking_100000,4,32,225941600,32,448,41943040,41940480
adapter_full,mixed_parking_100000,5,32,226605400,32,448,41943040,41940480
adapter_full,mixed_parking_100000,6,32,222406700,32,448,41943040,41940480
transform_convert,mixed_parking_100000,0,32,1095700,0,0,0,0
transform_convert,mixed_parking_100000,1,32,1059000,0,0,0,0
transform_convert,mixed_parking_100000,2,32,1183100,0,0,0,0
transform_convert,mixed_parking_100000,3,32,1164500,0,0,0,0
transform_convert,mixed_parking_100000,4,32,1198600,0,0,0,0
transform_convert,mixed_parking_100000,5,32,1074900,0,0,0,0
transform_convert,mixed_parking_100000,6,32,1164100,0,0,0,0
source_full,high_completed_10000,0,32,1182700,32,256,655360,652800
source_full,high_completed_10000,1,32,1264700,32,256,655360,652800
source_full,high_completed_10000,2,32,1231700,32,256,655360,652800
source_full,high_completed_10000,3,32,1141400,32,256,655360,652800
source_full,high_completed_10000,4,32,1128400,32,256,655360,652800
source_full,high_completed_10000,5,32,1427500,32,256,655360,652800
source_full,high_completed_10000,6,32,1655800,32,256,655360,652800
adapter_full,high_completed_10000,0,32,3849300,33,256,695360,652800
adapter_full,high_completed_10000,1,32,3746400,32,256,655360,652800
adapter_full,high_completed_10000,2,32,3397800,32,256,655360,652800
adapter_full,high_completed_10000,3,32,3301600,32,256,655360,652800
adapter_full,high_completed_10000,4,32,3147800,32,256,655360,652800
adapter_full,high_completed_10000,5,32,3141600,32,256,655360,652800
adapter_full,high_completed_10000,6,32,4190400,32,256,655360,652800
transform_convert,high_completed_10000,0,32,30200,0,0,0,0
transform_convert,high_completed_10000,1,32,43400,0,0,0,0
transform_convert,high_completed_10000,2,32,43500,0,0,0,0
transform_convert,high_completed_10000,3,32,30800,0,0,0,0
transform_convert,high_completed_10000,4,32,29200,0,0,0,0
transform_convert,high_completed_10000,5,32,31100,0,0,0,0
transform_convert,high_completed_10000,6,32,29700,0,0,0,0
source_full,sparse_presentable_10000,0,32,9431100,32,160,81920,79360
source_full,sparse_presentable_10000,1,32,9249500,32,160,81920,79360
source_full,sparse_presentable_10000,2,32,8949300,32,160,81920,79360
source_full,sparse_presentable_10000,3,32,8975400,32,160,81920,79360
source_full,sparse_presentable_10000,4,32,8652400,32,160,81920,79360
source_full,sparse_presentable_10000,5,32,9891900,32,160,81920,79360
source_full,sparse_presentable_10000,6,32,9315800,32,160,81920,79360
adapter_full,sparse_presentable_10000,0,32,7833900,33,160,85920,79360
adapter_full,sparse_presentable_10000,1,32,8043000,32,160,81920,79360
adapter_full,sparse_presentable_10000,2,32,7383500,32,160,81920,79360
adapter_full,sparse_presentable_10000,3,32,7638400,32,160,81920,79360
adapter_full,sparse_presentable_10000,4,32,7509600,32,160,81920,79360
adapter_full,sparse_presentable_10000,5,32,7794900,32,160,81920,79360
adapter_full,sparse_presentable_10000,6,32,8403100,32,160,81920,79360
transform_convert,sparse_presentable_10000,0,32,2500,0,0,0,0
transform_convert,sparse_presentable_10000,1,32,2400,0,0,0,0
transform_convert,sparse_presentable_10000,2,32,2400,0,0,0,0
transform_convert,sparse_presentable_10000,3,32,2400,0,0,0,0
transform_convert,sparse_presentable_10000,4,32,2400,0,0,0,0
transform_convert,sparse_presentable_10000,5,32,2500,0,0,0,0
transform_convert,sparse_presentable_10000,6,32,2500,0,0,0,0
cold,cold_probe,0,1,105700,4,8,84480,20400
cold,cold_probe,1,1,215200,4,8,84480,20400
cold,cold_probe,2,1,224200,4,8,84480,20400
cold,cold_probe,3,1,251400,4,8,84480,20400
cold,cold_probe,4,1,192300,4,8,84480,20400
cold,cold_probe,5,1,211600,4,8,84480,20400
cold,cold_probe,6,1,206500,4,8,84480,20400
