case,dataset,sample,iterations,ns,allocations,reallocations,allocated_bytes,reallocated_bytes
adapter_full,mixed_parking_10000,0,32,33280700,0,0,0,0
adapter_full,mixed_parking_10000,1,32,33504000,0,0,0,0
adapter_full,mixed_parking_10000,2,32,32174600,0,0,0,0
adapter_full,mixed_parking_10000,3,32,33943500,0,0,0,0
adapter_full,mixed_parking_10000,4,32,32999200,0,0,0,0
adapter_full,mixed_parking_10000,5,32,35256600,0,0,0,0
adapter_full,mixed_parking_10000,6,32,32063500,0,0,0,0
transform_convert,mixed_parking_10000,0,32,191700,0,0,0,0
transform_convert,mixed_parking_10000,1,32,213500,0,0,0,0
transform_convert,mixed_parking_10000,2,32,190800,0,0,0,0
transform_convert,mixed_parking_10000,3,32,191400,0,0,0,0
transform_convert,mixed_parking_10000,4,32,281700,0,0,0,0
transform_convert,mixed_parking_10000,5,32,191200,0,0,0,0
transform_convert,mixed_parking_10000,6,32,191400,0,0,0,0
source_full,mixed_parking_100000,0,32,149231200,0,0,0,0
source_full,mixed_parking_100000,1,32,145121900,0,0,0,0
source_full,mixed_parking_100000,2,32,201002200,0,0,0,0
source_full,mixed_parking_100000,3,32,148471600,0,0,0,0
source_full,mixed_parking_100000,4,32,134263000,0,0,0,0
source_full,mixed_parking_100000,5,32,147379000,0,0,0,0
source_full,mixed_parking_100000,6,32,144493200,0,0,0,0
adapter_full,mixed_parking_100000,0,32,367995100,0,0,0,0
adapter_full,mixed_parking_100000,1,32,364070000,0,0,0,0
adapter_full,mixed_parking_100000,2,32,355673800,0,0,0,0
adapter_full,mixed_parking_100000,3,32,357763100,0,0,0,0
adapter_full,mixed_parking_100000,4,32,356653400,0,0,0,0
adapter_full,mixed_parking_100000,5,32,351000200,0,0,0,0
adapter_full,mixed_parking_100000,6,32,370927000,0,0,0,0
transform_convert,mixed_parking_100000,0,32,2102000,0,0,0,0
transform_convert,mixed_parking_100000,1,32,1924000,0,0,0,0
transform_convert,mixed_parking_100000,2,32,2031700,0,0,0,0
transform_convert,mixed_parking_100000,3,32,1964100,0,0,0,0
transform_convert,mixed_parking_100000,4,32,2082700,0,0,0,0
transform_convert,mixed_parking_100000,5,32,1917900,0,0,0,0
transform_convert,mixed_parking_100000,6,32,1923000,0,0,0,0
source_full,high_completed_10000,0,32,2979100,0,0,0,0
source_full,high_completed_10000,1,32,2864300,0,0,0,0
source_full,high_completed_10000,2,32,2866400,0,0,0,0
source_full,high_completed_10000,3,32,2949200,0,0,0,0
source_full,high_completed_10000,4,32,2850200,0,0,0,0
source_full,high_completed_10000,5,32,2862200,0,0,0,0
source_full,high_completed_10000,6,32,2877700,0,0,0,0
adapter_full,high_completed_10000,0,32,7166100,0,0,0,0
adapter_full,high_completed_10000,1,32,5872400,0,0,0,0
adapter_full,high_completed_10000,2,32,6064200,0,0,0,0
adapter_full,high_completed_10000,3,32,6151900,0,0,0,0
adapter_full,high_completed_10000,4,32,5899300,0,0,0,0
adapter_full,high_completed_10000,5,32,6765000,0,0,0,0
adapter_full,high_completed_10000,6,32,5984500,0,0,0,0
transform_convert,high_completed_10000,0,32,52900,0,0,0,0
transform_convert,high_completed_10000,1,32,51800,0,0,0,0
transform_convert,high_completed_10000,2,32,52400,0,0,0,0
transform_convert,high_completed_10000,3,32,52600,0,0,0,0
transform_convert,high_completed_10000,4,32,52400,0,0,0,0
transform_convert,high_completed_10000,5,32,52100,0,0,0,0
transform_convert,high_completed_10000,6,32,52200,0,0,0,0
source_full,sparse_presentable_10000,0,32,17462200,0,0,0,0
source_full,sparse_presentable_10000,1,32,17531900,0,0,0,0
source_full,sparse_presentable_10000,2,32,17789400,0,0,0,0
source_full,sparse_presentable_10000,3,32,18691400,0,0,0,0
source_full,sparse_presentable_10000,4,32,15951300,0,0,0,0
source_full,sparse_presentable_10000,5,32,14543000,0,0,0,0
source_full,sparse_presentable_10000,6,32,14455500,0,0,0,0
adapter_full,sparse_presentable_10000,0,32,14583400,0,0,0,0
adapter_full,sparse_presentable_10000,1,32,15455500,0,0,0,0
adapter_full,sparse_presentable_10000,2,32,14878800,0,0,0,0
adapter_full,sparse_presentable_10000,3,32,14740600,0,0,0,0
adapter_full,sparse_presentable_10000,4,32,15790200,0,0,0,0
adapter_full,sparse_presentable_10000,5,32,15610700,0,0,0,0
adapter_full,sparse_presentable_10000,6,32,18745500,0,0,0,0
transform_convert,sparse_presentable_10000,0,32,3900,0,0,0,0
transform_convert,sparse_presentable_10000,1,32,4600,0,0,0,0
transform_convert,sparse_presentable_10000,2,32,4600,0,0,0,0
transform_convert,sparse_presentable_10000,3,32,5500,0,0,0,0
transform_convert,sparse_presentable_10000,4,32,5200,0,0,0,0
transform_convert,sparse_presentable_10000,5,32,4600,0,0,0,0
transform_convert,sparse_presentable_10000,6,32,5100,0,0,0,0
cold,cold_probe,0,1,214700,0,0,0,0
cold,cold_probe,1,1,184500,0,0,0,0
cold,cold_probe,2,1,221100,0,0,0,0
cold,cold_probe,3,1,235900,0,0,0,0
cold,cold_probe,4,1,204000,0,0,0,0
cold,cold_probe,5,1,194500,0,0,0,0
cold,cold_probe,6,1,149000,0,0,0,0
