case,dataset,sample,iterations,ns,allocations,reallocations,allocated_bytes,reallocated_bytes
source_full,mixed_parking_100000,2,32,128342600,0,0,0,0
source_full,mixed_parking_100000,3,32,124720100,0,0,0,0
source_full,mixed_parking_100000,4,32,129618400,0,0,0,0
source_full,mixed_parking_100000,5,32,124771800,0,0,0,0
source_full,mixed_parking_100000,6,32,132328300,0,0,0,0
adapter_full,mixed_parking_100000,0,32,328461900,2,14,2529408,524256
adapter_full,mixed_parking_100000,1,32,333838700,0,0,0,0
adapter_full,mixed_parking_100000,2,32,356002900,0,0,0,0
adapter_full,mixed_parking_100000,3,32,341103000,0,0,0,0
adapter_full,mixed_parking_100000,4,32,352844500,0,0,0,0
adapter_full,mixed_parking_100000,5,32,338941000,0,0,0,0
adapter_full,mixed_parking_100000,6,32,336251400,0,0,0,0
transform_convert,mixed_parking_100000,0,32,2037700,0,0,0,0
transform_convert,mixed_parking_100000,1,32,2375200,0,0,0,0
transform_convert,mixed_parking_100000,2,32,2652800,0,0,0,0
transform_convert,mixed_parking_100000,3,32,2175900,0,0,0,0
transform_convert,mixed_parking_100000,4,32,2247000,0,0,0,0
transform_convert,mixed_parking_100000,5,32,2257100,0,0,0,0
transform_convert,mixed_parking_100000,6,32,2034800,0,0,0,0
source_full,high_completed_10000,0,32,2185300,0,0,0,0
source_full,high_completed_10000,1,32,2207500,0,0,0,0
source_full,high_completed_10000,2,32,2229000,0,0,0,0
source_full,high_completed_10000,3,32,1844000,0,0,0,0
source_full,high_completed_10000,4,32,1963400,0,0,0,0
source_full,high_completed_10000,5,32,2210900,0,0,0,0
source_full,high_completed_10000,6,32,1871000,0,0,0,0
adapter_full,high_completed_10000,0,32,6633300,2,8,48192,8160
adapter_full,high_completed_10000,1,32,6358800,0,0,0,0
adapter_full,high_completed_10000,2,32,6371900,0,0,0,0
adapter_full,high_completed_10000,3,32,6382500,0,0,0,0
adapter_full,high_completed_10000,4,32,6520500,0,0,0,0
adapter_full,high_completed_10000,5,32,6481100,0,0,0,0
adapter_full,high_completed_10000,6,32,6034500,0,0,0,0
transform_convert,high_completed_10000,0,32,38600,0,0,0,0
transform_convert,high_completed_10000,1,32,38400,0,0,0,0
transform_convert,high_completed_10000,2,32,38500,0,0,0,0
transform_convert,high_completed_10000,3,32,38200,0,0,0,0
transform_convert,high_completed_10000,4,32,38600,0,0,0,0
transform_convert,high_completed_10000,5,32,38300,0,0,0,0
transform_convert,high_completed_10000,6,32,38300,0,0,0,0
source_full,sparse_presentable_10000,0,32,14197800,0,0,0,0
source_full,sparse_presentable_10000,1,32,14082600,0,0,0,0
source_full,sparse_presentable_10000,2,32,14188700,0,0,0,0
source_full,sparse_presentable_10000,3,32,14220000,0,0,0,0
source_full,sparse_presentable_10000,4,32,14215100,0,0,0,0
source_full,sparse_presentable_10000,5,32,14378100,0,0,0,0
