case,dataset,sample,iterations,ns,allocations,reallocations,allocated_bytes,reallocated_bytes
adapter_full,all_active_100000,0,32,489757700,0,0,0,0
adapter_full,all_active_100000,1,32,481990800,0,0,0,0
adapter_full,all_active_100000,2,32,482541900,0,0,0,0
adapter_full,all_active_100000,3,32,481181700,0,0,0,0
adapter_full,all_active_100000,4,32,478370800,0,0,0,0
adapter_full,all_active_100000,5,32,489712200,0,0,0,0
adapter_full,all_active_100000,6,32,499333300,0,0,0,0
transform_convert,all_active_100000,0,32,6425900,0,0,0,0
transform_convert,all_active_100000,1,32,7965700,0,0,0,0
transform_convert,all_active_100000,2,32,8547800,0,0,0,0
transform_convert,all_active_100000,3,32,8174600,0,0,0,0
transform_convert,all_active_100000,4,32,5923600,0,0,0,0
transform_convert,all_active_100000,5,32,5180400,0,0,0,0
transform_convert,all_active_100000,6,32,4916500,0,0,0,0
fresh_output,all_active_100000,0,32,515085800,0,0,0,0
fresh_output,all_active_100000,1,32,512576700,0,0,0,0
fresh_output,all_active_100000,2,32,519952900,0,0,0,0
fresh_output,all_active_100000,3,32,513209200,0,0,0,0
fresh_output,all_active_100000,4,32,529632300,0,0,0,0
fresh_output,all_active_100000,5,32,513557700,0,0,0,0
fresh_output,all_active_100000,6,32,540276500,0,0,0,0
alternate,all_active_100000,0,32,532318000,0,0,0,0
alternate,all_active_100000,1,32,669592200,0,0,0,0
alternate,all_active_100000,2,32,535413900,0,0,0,0
alternate,all_active_100000,3,32,520992000,0,0,0,0
alternate,all_active_100000,4,32,531137000,0,0,0,0
alternate,all_active_100000,5,32,518872700,0,0,0,0
alternate,all_active_100000,6,32,501048600,0,0,0,0
source_full,mixed_parking_10000,0,32,21598400,0,0,0,0
source_full,mixed_parking_10000,1,32,19966600,0,0,0,0
source_full,mixed_parking_10000,2,32,12028900,0,0,0,0
source_full,mixed_parking_10000,3,32,11977500,0,0,0,0
source_full,mixed_parking_10000,4,32,12027300,0,0,0,0
source_full,mixed_parking_10000,5,32,12032200,0,0,0,0
source_full,mixed_parking_10000,6,32,12313000,0,0,0,0
adapter_full,mixed_parking_10000,0,32,35404500,0,0,0,0
adapter_full,mixed_parking_10000,1,32,35454500,0,0,0,0
adapter_full,mixed_parking_10000,2,32,35337600,0,0,0,0
adapter_full,mixed_parking_10000,3,32,42222000,0,0,0,0
adapter_full,mixed_parking_10000,4,32,33094700,0,0,0,0
adapter_full,mixed_parking_10000,5,32,34237700,0,0,0,0
adapter_full,mixed_parking_10000,6,32,36475000,0,0,0,0
transform_convert,mixed_parking_10000,0,32,223100,0,0,0,0
transform_convert,mixed_parking_10000,1,32,228100,0,0,0,0
transform_convert,mixed_parking_10000,2,32,224400,0,0,0,0
transform_convert,mixed_parking_10000,3,32,207100,0,0,0,0
transform_convert,mixed_parking_10000,4,32,225500,0,0,0,0
transform_convert,mixed_parking_10000,5,32,334800,0,0,0,0
transform_convert,mixed_parking_10000,6,32,216300,0,0,0,0
source_full,mixed_parking_100000,0,32,189805900,0,0,0,0
source_full,mixed_parking_100000,1,32,140732100,0,0,0,0
source_full,mixed_parking_100000,2,32,154737700,0,0,0,0
source_full,mixed_parking_100000,3,32,147695900,0,0,0,0
source_full,mixed_parking_100000,4,32,148360700,0,0,0,0
source_full,mixed_parking_100000,5,32,146062900,0,0,0,0
source_full,mixed_parking_100000,6,32,152842900,0,0,0,0
adapter_full,mixed_parking_100000,0,32,359003500,0,0,0,0
adapter_full,mixed_parking_100000,1,32,352523000,0,0,0,0
adapter_full,mixed_parking_100000,2,32,352202600,0,0,0,0
adapter_full,mixed_parking_100000,3,32,354488800,0,0,0,0
adapter_full,mixed_parking_100000,4,32,360695400,0,0,0,0
adapter_full,mixed_parking_100000,5,32,366657700,0,0,0,0
adapter_full,mixed_parking_100000,6,32,405404500,0,0,0,0
transform_convert,mixed_parking_100000,0,32,2588500,0,0,0,0
transform_convert,mixed_parking_100000,1,32,2166000,0,0,0,0
transform_convert,mixed_parking_100000,2,32,2128900,0,0,0,0
transform_convert,mixed_parking_100000,3,32,2352600,0,0,0,0
transform_convert,mixed_parking_100000,4,32,2495900,0,0,0,0
transform_convert,mixed_parking_100000,5,32,2492000,0,0,0,0
transform_convert,mixed_parking_100000,6,32,2314000,0,0,0,0
source_full,high_completed_10000,0,32,2075900,0,0,0,0
source_full,high_completed_10000,1,32,2698000,0,0,0,0
source_full,high_completed_10000,2,32,2355400,0,0,0,0
source_full,high_completed_10000,3,32,2196800,0,0,0,0
source_full,high_completed_10000,4,32,2254900,0,0,0,0
source_full,high_completed_10000,5,32,2230500,0,0,0,0
source_full,high_completed_10000,6,32,2172800,0,0,0,0
adapter_full,high_completed_10000,0,32,6453400,0,0,0,0
adapter_full,high_completed_10000,1,32,6369200,0,0,0,0
adapter_full,high_completed_10000,2,32,5869400,0,0,0,0
adapter_full,high_completed_10000,3,32,7091400,0,0,0,0
adapter_full,high_completed_10000,4,32,6883200,0,0,0,0
adapter_full,high_completed_10000,5,32,5775300,0,0,0,0
adapter_full,high_completed_10000,6,32,5795300,0,0,0,0
transform_convert,high_completed_10000,0,32,37500,0,0,0,0
transform_convert,high_completed_10000,1,32,63300,0,0,0,0
transform_convert,high_completed_10000,2,32,47400,0,0,0,0
transform_convert,high_completed_10000,3,32,37500,0,0,0,0
transform_convert,high_completed_10000,4,32,37700,0,0,0,0
transform_convert,high_completed_10000,5,32,37600,0,0,0,0
transform_convert,high_completed_10000,6,32,37700,0,0,0,0
source_full,sparse_presentable_10000,0,32,16419100,0,0,0,0
source_full,sparse_presentable_10000,1,32,16016900,0,0,0,0
source_full,sparse_presentable_10000,2,32,14959900,0,0,0,0
source_full,sparse_presentable_10000,3,32,14993700,0,0,0,0
source_full,sparse_presentable_10000,4,32,16150100,0,0,0,0
source_full,sparse_presentable_10000,5,32,16314500,0,0,0,0
source_full,sparse_presentable_10000,6,32,17464800,0,0,0,0
adapter_full,sparse_presentable_10000,0,32,18711400,0,0,0,0
adapter_full,sparse_presentable_10000,1,32,18039100,0,0,0,0
adapter_full,sparse_presentable_10000,2,32,17295300,0,0,0,0
adapter_full,sparse_presentable_10000,3,32,18025900,0,0,0,0
adapter_full,sparse_presentable_10000,4,32,17033100,0,0,0,0
adapter_full,sparse_presentable_10000,5,32,15317200,0,0,0,0
adapter_full,sparse_presentable_10000,6,32,21170300,0,0,0,0
transform_convert,sparse_presentable_10000,0,32,3900,0,0,0,0
transform_convert,sparse_presentable_10000,1,32,3800,0,0,0,0
transform_convert,sparse_presentable_10000,2,32,3800,0,0,0,0
transform_convert,sparse_presentable_10000,3,32,3800,0,0,0,0
transform_convert,sparse_presentable_10000,4,32,3800,0,0,0,0
transform_convert,sparse_presentable_10000,5,32,3800,0,0,0,0
transform_convert,sparse_presentable_10000,6,32,3800,0,0,0,0
cold,cold_probe,0,1,177000,0,0,0,0
cold,cold_probe,1,1,200400,0,0,0,0
cold,cold_probe,2,1,186500,0,0,0,0
cold,cold_probe,3,1,198600,0,0,0,0
cold,cold_probe,4,1,183400,0,0,0,0
cold,cold_probe,5,1,181800,0,0,0,0
cold,cold_probe,6,1,193000,0,0,0,0
